gid,nse_gauged,nse_ung_raw,nse_ung_now,chalk,gauge_name,pen_raw,pen_now
39029,0.1426982283592224,-0.5516788959503174,-0.5217260122299194,False,Tilling Bourne at Shalford,0.6943771243095398,0.6644242405891418
39034,0.8260312080383301,0.7603408098220825,0.8661724328994751,False,Evenlode at Cassington Mill,0.06569039821624756,-0.04014122486114502
39035,0.5222203731536865,0.2929614782333374,0.3032578229904175,True,Churn at Cerney Wick,0.22925889492034912,0.21896255016326904
39036,-5.886982440948486,-22.640941619873047,-31.826190948486328,False,Law Brook at Albury,16.75395917892456,25.939208507537842
39037,0.7237714529037476,0.3491142988204956,0.5618680715560913,True,Kennet at Marlborough,0.37465715408325195,0.16190338134765625
39042,0.7545129060745239,0.6631898880004883,0.7195067405700684,True,Leach at Priory Mill Lechlade,0.09132301807403564,0.035006165504455566
39052,0.8315863609313965,0.8313088417053223,0.8068352937698364,False,The Cut at Binfield,0.00027751922607421875,0.02475106716156006
39061,0.6746384501457214,-0.3119874000549316,-0.36998820304870605,True,Letcombe Brook at Letcombe Bassett,0.9866258502006531,1.0446266531944275
39081,0.7713233828544617,0.7482501268386841,0.8160291314125061,False,Ock at Abingdon,0.023073256015777588,-0.044705748558044434
40003,0.8688396215438843,0.8745103478431702,0.8956713676452637,False,Medway at Teston / East Farleigh,-0.005670726299285889,-0.026831746101379395
40004,0.8344350457191467,0.8249536156654358,0.7767228484153748,False,Rother at Udiam,0.009481430053710938,0.05771219730377197
40005,0.8641951084136963,0.8628706336021423,0.8673964738845825,False,Beult at Stilebridge,0.001324474811553955,-0.0032013654708862305
40007,0.86278235912323,0.8645092844963074,0.9247349500656128,False,Medway at Chafford / Colliers Land Bridge,-0.0017269253730773926,-0.06195259094238281
40009,0.787695586681366,0.7044267654418945,0.6753647923469543,False,Teise at Stonebridge,0.08326882123947144,0.11233079433441162
40010,0.8712265491485596,0.8592676520347595,0.7563568353652954,False,Eden at Penshurst / Vexour Bridge,0.011958897113800049,0.11486971378326416
40011,0.8717232346534729,0.7737337350845337,0.8107144832611084,False,Great Stour at Horton,0.09798949956893921,0.0610087513923645
40012,0.7041497230529785,0.4473863244056701,0.215898334980011,False,Darent at Hawley,0.2567633986473084,0.48825138807296753
